level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
31387,54137,,5,Very nice vernice,very nice vernice,Very nice vernice,en,0.910876214504242,positive,positive,0.4754,positive,0.96302384,0.009389255,0.027586853,0.96302384
31388,54138,,3,Somewhat beautiful,somewhat beautiful,Somewhat beautiful,en,0.9232777953147888,neutral,positive,0.5584,positive,0.87613297,0.01676684,0.10710018,0.87613297
31389,54140,,3,"The application is very cool, but I am with Yaish Fulwwos 😭 😭 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!? !! ???","the application be very cool, but i be with yaish fulwwos 😭 😭! ? ! ?","The application is very cool, but I am with Yaish Fulwwos 😭😭 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!? !! ???",en,0.903386414051056,neutral,positive,0.4099,positive,0.72507584,0.052398138,0.22252606,0.72507584
31390,54141,,5,Very wonderful application,very wonderful application,Very wonderful application,en,0.949381947517395,positive,positive,0.6115,positive,0.96116525,0.012973887,0.025860831,0.96116525
31391,54144,,5,The most beautiful Apchans for teaching English,the most beautiful apchans for teach english,The most beautiful Apchans for teaching English,en,0.8605862855911255,positive,positive,0.6361,positive,0.97460485,0.0061416724,0.01925345,0.97460485
31392,54146,,5,Nice and wonderful application,nice and wonderful application,Nice and wonderful application,en,0.8876556158065796,positive,positive,0.7579,positive,0.9487017,0.016177127,0.035121217,0.9487017
31393,54147,,5,Loading we are trying,loading we be try,Loading we are trying,en,0.7974823713302612,positive,neutral,0.0,neutral,0.6260729,0.09104625,0.6260729,0.2828808
31394,54149,,5,Very sweet application,very sweet application,Very sweet application,en,0.960686445236206,positive,positive,0.5095,positive,0.93360394,0.023898527,0.042497564,0.93360394
31395,54150,,5,This app is more than wonderful,this app be more than wonderful,This app is more than wonderful,en,0.8500549793243408,positive,positive,0.6096,positive,0.9773406,0.0067515606,0.015907815,0.9773406
31396,54152,,5,Useful and beautiful,useful and beautiful,Useful and beautiful,en,0.7614415884017944,positive,positive,0.7783,positive,0.94467485,0.013787861,0.041537225,0.94467485
31397,54154,,5,Very nice application 🤩,very nice application 🤩,Very nice application 🤩,en,0.9814605712890624,positive,positive,0.4754,positive,0.9773228,0.008140924,0.014536287,0.9773228
31398,54155,,5,Really it's excellent,really it be excellent,Really it's excellent,en,0.9649077653884888,positive,positive,0.6077,positive,0.94000983,0.013158935,0.04683125,0.94000983
31399,54159,,5,More than wonderful application 🤩,more than wonderful application 🤩,More than wonderful application 🤩,en,0.8989017605781555,positive,positive,0.6096,positive,0.97832435,0.007757523,0.013918119,0.97832435
31400,54160,,5,Sweet and you speak to you,sweet and you speak to you,Sweet and you speak to you,en,0.989841639995575,positive,positive,0.4588,positive,0.82984495,0.0141555555,0.15599945,0.82984495
31401,54161,,5,A very crucial application,a very crucial application,A very crucial application,en,0.955033004283905,positive,neutral,0.0,neutral,0.50213885,0.079368785,0.50213885,0.41849244
31402,54162,,5,Very nice excellent,very nice excellent,Very nice excellent,en,0.9824709892272948,positive,positive,0.7947,positive,0.9632323,0.009919725,0.026848009,0.9632323
31403,54163,,5,You know the error that you say and it is valid,you know the error that you say and it be valid,You know the error that you say and it is valid,en,0.8957841396331787,positive,negative,-0.4019,neutral,0.6920176,0.18674895,0.6920176,0.1212334
31404,54164,,5,The best wonderful coffee app,the best wonderful coffee app,The best wonderful coffee app,en,0.7584041953086853,positive,positive,0.836,positive,0.9816715,0.005544677,0.012783827,0.9816715
31405,54166,,5,Good type in the readers,good type in the reader,Good type in the readers,en,0.8087924718856812,positive,positive,0.4404,positive,0.772233,0.018707823,0.20905918,0.772233
31406,54167,,1,I do not recommend downloading it,i do not recommend download it,I do not recommend downloading it,en,0.7416321635246277,negative,negative,-0.2755,negative,0.8655873,0.8655873,0.120871104,0.013541587
31407,54168,,1,"Very nice, recommend anyone","very nice, recommend anyone","Very nice, recommend anyone",en,0.9805719256401062,negative,positive,0.707,positive,0.97700536,0.007331604,0.015663033,0.97700536
31408,54169,,5,Very sweet and about an experience 💙,very sweet and about an experience 💙,Very sweet and about an experience 💙,en,0.9768939018249512,positive,positive,0.5095,positive,0.9816553,0.005628002,0.0127166845,0.9816553
31410,54171,,5,Excellent and smooth,excellent and smooth,Excellent and smooth,en,0.9146787524223328,positive,positive,0.5719,positive,0.9621941,0.008453595,0.029352333,0.9621941
31411,54172,,5,Wonderful application I advise you to download it,wonderful application i advise you to download it,Wonderful application I advise you to download it,en,0.9081913828849792,positive,positive,0.5719,positive,0.98683584,0.002913536,0.010250573,0.98683584
31412,54173,,5,Wonderful above the splendor is very sweet,wonderful above the splendor be very sweet,Wonderful above the splendor is very sweet,en,0.6315553784370422,positive,positive,0.8999,positive,0.95532507,0.004713447,0.039961454,0.95532507
31413,54176,,5,This app is excellent 👍 🤩,this app be excellent 👍 🤩,This app is excellent 👍🤩,en,0.7758675217628479,positive,positive,0.5719,positive,0.9875365,0.0028611182,0.009602411,0.9875365
31414,54177,,4,The program is very wonderful,the program be very wonderful,The program is very wonderful,en,0.9178591966629028,neutral,positive,0.6115,positive,0.9793394,0.004236859,0.016423725,0.9793394
31415,54180,,5,A pure monster with a ping and comment oh,a pure monster with a ping and comment oh,A pure monster with a ping and comment oh,en,0.862628161907196,positive,neutral,0.0,negative,0.8464941,0.8464941,0.12937364,0.02413228
31416,54181,,5,Very very sweet,very very sweet,Very very sweet,en,0.9980772137641908,positive,positive,0.5531,positive,0.9454721,0.018621456,0.03590639,0.9454721
31417,54182,,5,"Wonderful program, frankly","wonderful program, frankly","Wonderful program, frankly",en,0.700038731098175,positive,positive,0.5719,positive,0.9684917,0.0084369965,0.023071345,0.9684917
31418,54183,,5,A huge application and tolerates the balance,a huge application and tolerate the balance,A huge application and tolerates the balance,en,0.8771961331367493,positive,positive,0.3182,neutral,0.6251362,0.07284227,0.6251362,0.30202156
31419,54184,,5,Excellent and wonderful,excellent and wonderful,Excellent and wonderful,en,0.855283260345459,positive,positive,0.8126,positive,0.9777184,0.005865653,0.016415955,0.9777184
31420,54185,,5,"Glory be to God and praise Him It is for everything capable. Oh God, peace and blessings of peace and blessings be upon our Prophet Muhammad. O God, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. I ask forgiveness from God, the great, who has no god but He, the lively living,","glory be to god and praise him it be for everything capable. oh god, peace and blessing of peace and blessing be upon our prophet muhammad. o god, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. i ask forgiveness from god, the great, who have no god but he, the lively living,","Glory be to God and praise Him It is for everything capable. Oh God, peace and blessings of peace and blessings be upon our Prophet Muhammad. O God, we seek refuge in you from that we will share something with you, and we seek forgiveness from what we do not know. I ask forgiveness from God, the great, who has no god but He, the lively living,",en,0.9179595112800598,positive,positive,0.9729,positive,0.9526425,0.006651537,0.040705904,0.9526425
31421,54186,,5,Super Jerweeh Hallah and God,super jerweeh hallah and god,Super Jerweeh Hallah and God,en,0.6228833198547363,positive,positive,0.7184,neutral,0.3770104,0.016954113,0.3770104,0.6060354
31422,54187,,5,"Very sweet and useful, 💯 💯 👏 👏 👏 👌 ❤️ 💚 ❤️ 💚 ❤️ 💚 ❤️ ❤️ ❤️ 💙 💜 🤩 😍 💛 🧡 ❤️ ♥ ️ 🖤 💜 💙 💚 👏 👏","very sweet and useful, 💯 💯 👏 👏 👏 👌 ❤ 💚 ❤ 💚 ❤ 💚 ❤ ❤ ❤ 💙 💜 🤩 😍 💛 🧡 ❤ ♥ 🖤 💜 💙 💚 👏 👏","Very sweet and useful, 💯💯👏👏👏👌❤️💚❤️💚❤️💚❤️❤️❤️💙💜🤩😍💛🧡❤️ ♥ ️🖤💜💙💚👏👏",en,0.5577396154403687,positive,positive,0.7548,positive,0.98317266,0.003930992,0.012896375,0.98317266
31423,54188,,5,"We sake it, so we can","we sake it, so we can","We sake it, so we can",en,0.8150795102119446,positive,neutral,0.0,neutral,0.37416998,0.01869624,0.37416998,0.6071338
31424,54189,,5,"Good, good, very good","good, good, very good","Good, good, very good",en,0.9791544675827026,positive,positive,0.8271,positive,0.96499735,0.0054674754,0.029535238,0.96499735
31425,54190,,2,I wish you could look at the words,i wish you could look at the word,I wish you could look at the words,en,0.9816068410873412,negative,positive,0.4019,negative,0.5299948,0.5299948,0.42940477,0.04060044
31426,54193,,4,Good because I am a beginner,good because i be a beginner,Good because I am a beginner,en,0.7568787932395935,neutral,positive,0.4404,positive,0.74367595,0.05313266,0.2031914,0.74367595
31427,54195,,1,The dish is not free,the dish be not free,The dish is not free,en,0.6457341909408569,negative,negative,-0.4023,neutral,0.5958701,0.34644198,0.5958701,0.057687964
31428,54196,,1,"Why do I write the password correct, telling me a mistake, and what do you want to go?","why do i write the password correct, tell me a mistake, and what do you want to go?","Why do I write the password correct, telling me a mistake, and what do you want to go?",en,0.9422375559806824,negative,negative,-0.2732,negative,0.59601635,0.59601635,0.38757992,0.016403787
31429,54197,,5,We hope that we do not pay in this application,we hope that we do not pay in this application,We hope that we do not pay in this application,en,0.9626466631889344,positive,positive,0.4932,negative,0.61739916,0.61739916,0.35758102,0.025019838
31430,54198,,5,More than wonderful application,more than wonderful application,More than wonderful application,en,0.904029369354248,positive,positive,0.6096,positive,0.95696306,0.010884602,0.032152284,0.95696306
31431,54201,,1,What is the advice of anyone in a failed program,what be the advice of anyone in a failed program,What is the advice of anyone in a failed program,en,0.976115584373474,negative,negative,-0.5106,negative,0.82833964,0.82833964,0.16403265,0.0076277335
31432,54204,,5,Very useful splendor,very useful splendor,Very useful splendor,en,0.7934942245483398,positive,positive,0.8162,positive,0.88879746,0.012856539,0.098346055,0.88879746
31433,54205,,1,A ridiculous program for one of it,a ridiculous program for one of it,A ridiculous program for one of it,en,0.8997510075569153,negative,negative,-0.3612,negative,0.9099556,0.9099556,0.077952966,0.012091451
31434,54208,,4,"Under the experience, but so far is excellent","under the experience, but so far be excellent","Under the experience, but so far is excellent",en,0.862954318523407,neutral,positive,0.754,positive,0.9522733,0.0064442297,0.041282494,0.9522733
31436,54211,,5,"Movish Zio, two, the best application","movish zio, two, the best application","Movish Zio, two, the best application",en,0.6648867130279541,positive,positive,0.6369,positive,0.9543498,0.0048196632,0.040830478,0.9543498
31437,54212,,2,I have not tried it yet,i have not try it yet,I have not tried it yet,en,0.9883019328117372,negative,neutral,0.0,neutral,0.6847456,0.2600786,0.6847456,0.055175837
31438,54213,,5,Very excellent thanks,very excellent thanks,Very excellent thanks,en,0.9847873449325562,positive,positive,0.8004,positive,0.96839404,0.009144613,0.022461329,0.96839404
31439,54214,,5,Beautiful and wonderful,beautiful and wonderful,Beautiful and wonderful,en,0.7961702346801758,positive,positive,0.8225,positive,0.9592384,0.009390259,0.031371284,0.9592384
31440,54216,,5,"The splendor of my feet, so that it is possible to get the same U 7 Khafakhi 8, so it is 8 cruise, 8, 8, 8, 8, 8, 8, 8 Hide, I am afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, Shame, 6, 6, 7 Casting, 7, 6, Six, 9 Aqas, 07, 7, 7","the splendor of my feet, so that it be possible to get the same u 7 khafakhi 8, so it be 8 cruise, 8, 8, 8, 8, 8, 8, 8 hide, i be afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, shame, 6, 6, 7 casting, 7, 6, six, 9 aqas, 07, 7, 7","The splendor of my feet, so that it is possible to get the same U 7 Khafakhi 8, so it is 8 cruise, 8, 8, 8, 8, 8, 8, 8 Hide, I am afraid of 9, 9, 94, 94, 94, 94, 9, 9, 9, 6, 6, Shame, 6, 6, 7 Casting, 7, 6, Six, 9 Aqas, 07, 7, 7",en,0.8244886994361877,positive,neutral,0.0516,neutral,0.34233773,0.028699527,0.34233773,0.62896276
31441,54217,,5,I loved the method,i love the method,I loved the method,en,0.54668790102005,positive,positive,0.6369,positive,0.9526646,0.0077235703,0.03961185,0.9526646
31442,54218,,5,Crane and bitterly sweet,crane and bitterly sweet,Crane and bitterly sweet,en,0.6120747923851013,positive,neutral,0.0,neutral,0.47337002,0.27769768,0.47337002,0.24893229
31443,54219,,1,I am this application that only asks you for money,i be this application that only ask you for money,I am this application that only asks you for money,en,0.9324241876602172,negative,neutral,0.0,negative,0.5284611,0.5284611,0.422666,0.048872866
31444,54220,,5,Wonderful program deserves a thousand stars,wonderful program deserve a thousand star,Wonderful program deserves a thousand stars,en,0.6641201376914978,positive,positive,0.5719,positive,0.96708393,0.009414455,0.023501545,0.96708393
31445,54224,,5,"A wonderful grandfather, your brother from Iraq, about the first experience of Kalash his love","a wonderful grandfather, your brother from iraq, about the first experience of kalash his love","A wonderful grandfather, your brother from Iraq, about the first experience of Kalash his love",en,0.978287398815155,positive,positive,0.836,positive,0.9630665,0.003283131,0.033650387,0.9630665
31446,54225,,4,"I didn’t see it, but how to use it","i do not t see it, but how to use it","I didn’t see it, but how to use it",en,0.9310579299926758,neutral,neutral,0.0,neutral,0.6139073,0.35721904,0.6139073,0.028873641
31447,54226,,4,"It is the application with money, I mean, you need to subscribe ??","it be the application with money, i mean, you need to subscribe?","It is the application with money, I mean, you need to subscribe ??",en,0.9450445771217346,neutral,neutral,0.0,neutral,0.8614163,0.09234009,0.8614163,0.046243656
31448,54227,,2,"The application is underway, hahaha","the application be underway, hahaha","The application is underway, hahaha",en,0.8523983359336853,negative,positive,0.5574,neutral,0.48222655,0.009123706,0.48222655,0.50864977
31449,54228,,5,"More than wonderful, God willing ♥","more than wonderful, god willing ♥","More than wonderful, God willing ♥",en,0.8539923429489136,positive,positive,0.7463,positive,0.9819723,0.0047099325,0.01331781,0.9819723
31450,54229,,5,Better than any application,well than any application,Better than any application,en,0.976400911808014,positive,neutral,0.2732,neutral,0.645428,0.07515953,0.645428,0.27941245
31451,54230,,4,The application is very wonderful 😻 😻,the application be very wonderful 😻 😻,The application is very wonderful 😻😻,en,0.9004472494125366,neutral,positive,0.6115,positive,0.9875109,0.0031232429,0.009365817,0.9875109
31452,54231,,3,"For a while, you will be a lot of time","for a while, you will be a lot of time","For a while, you will be a lot of time",en,0.9595757722854614,neutral,neutral,0.0,neutral,0.69501597,0.20966832,0.69501597,0.09531572
31453,54232,,5,Very cool app 👌,very cool app 👌,Very cool app 👌,en,0.9791587591171264,positive,positive,0.3804,positive,0.9717478,0.007614472,0.020637702,0.9717478
31454,54233,,1,The application that opens I do not know,the application that open i do not know,The application that opens I do not know,en,0.9294734597206116,negative,neutral,0.0,neutral,0.6035108,0.3723848,0.6035108,0.024104439
31455,54235,,5,The app is very cool,the app be very cool,The app is very cool,en,0.9625543355941772,positive,positive,0.3804,positive,0.955158,0.004589259,0.04025279,0.955158
31456,54236,,3,Hello very beautiful,hello very beautiful,Hello very beautiful,en,0.9464054107666016,neutral,positive,0.6361,positive,0.96912426,0.008155834,0.022719927,0.96912426
31457,54237,,5,So far it is very good,so far it be very good,So far it is very good,en,0.9325771331787108,positive,positive,0.4927,positive,0.98060846,0.0033407842,0.016050775,0.98060846
31458,54238,,5,Wonderful program I advise you to download it.,wonderful program i advise you to download it.,Wonderful program I advise you to download it.,en,0.9615709781646729,positive,positive,0.5719,positive,0.98478204,0.0026738953,0.012544049,0.98478204
31459,54240,,4,Please have a free copy,please have a free copy,Please have a free copy,en,0.9241811633110046,neutral,positive,0.6808,neutral,0.46393758,0.0216832,0.46393758,0.5143792
31460,54241,,5,Nice application I like 💜,nice application i like 💜,Nice application I like 💜,en,0.9110329151153564,positive,positive,0.6486,positive,0.9757735,0.005469635,0.018756794,0.9757735
31461,54243,,1,The app is not free,the app be not free,The app is not free,en,0.5522831678390503,negative,negative,-0.4023,negative,0.5939922,0.5939922,0.37171957,0.034288276
31462,54244,,3,"Under the experience and, God willing, good, thank you","under the experience and, god willing, good, thank you","Under the experience and, God willing, good, thank you",en,0.8522826433181763,neutral,positive,0.7579,positive,0.9578456,0.005441736,0.036712598,0.9578456
31463,54247,,5,You did not try it 😍 😍 😍 😍 with the people !!!!!!!!,you do not try it 😍 😍 😍 😍 with the people!,You did not try it 😍😍😍😍 with the people !!!!!!!!,en,0.9833515286445618,positive,neutral,0.0,neutral,0.44521993,0.27826607,0.44521993,0.27651393
31464,54248,,5,"Once, God bless you beautiful","once, god bless you beautiful","Once, God bless you beautiful",en,0.6276545524597168,positive,positive,0.8316,positive,0.97710437,0.0064007747,0.016494919,0.97710437
31465,54249,,5,Amazing application I have been looking for a long time,amaze application i have be look for a long time,Amazing application I have been looking for a long time,en,0.9015080332756042,positive,positive,0.5423,neutral,0.67392826,0.11449472,0.67392826,0.211577
31466,54251,,5,Thanks for this application,thanks for this application,Thanks for this application,en,0.938729763031006,positive,positive,0.4404,positive,0.8875808,0.009857527,0.102561675,0.8875808
31467,54253,,5,The first stage is good,the first stage be good,The first stage is good,en,0.9088954925537108,positive,positive,0.4404,positive,0.9032194,0.005990298,0.09079028,0.9032194
31468,54254,,5,"I like you, I advise you to download","i like you, i advise you to download","I like you, I advise you to download",en,0.9687076807022096,positive,positive,0.3612,positive,0.9436391,0.005091631,0.051269244,0.9436391
31469,54255,,5,An application under the experience,an application under the experience,An application under the experience,en,0.9048243165016174,positive,neutral,0.0,neutral,0.86322856,0.06693192,0.86322856,0.06983957
31470,54257,,5,Is this application with money ??? 😩,be this application with money? 😩,Is this application with money ??? 😩,en,0.94895601272583,positive,neutral,0.0,neutral,0.48078516,0.44027358,0.48078516,0.07894124
31471,54258,,5,The best program in the world,the best program in the world,The best program in the world,en,0.7624035477638245,positive,positive,0.6369,positive,0.9689885,0.004176189,0.02683537,0.9689885
31472,54259,,4,Habibit is a sweet and entertaining style,habibit be a sweet and entertaining style,Habibit is a sweet and entertaining style,en,0.567008912563324,neutral,positive,0.7096,positive,0.8520011,0.015400777,0.13259819,0.8520011
31473,54260,,5,"Mashallah, a sweet time program","mashallah, a sweet time program","Mashallah, a sweet time program",en,0.6527224779129028,positive,positive,0.4588,positive,0.9562932,0.008412872,0.03529393,0.9562932
31474,54261,,5,A more than wonderful application,a more than wonderful application,A more than wonderful application,en,0.8965784311294556,positive,positive,0.6096,positive,0.95805544,0.013770806,0.02817371,0.95805544
31475,54262,,1,"I don't know how to occupy it, and is it free?","i do not know how to occupy it, and be it free?","I don't know how to occupy it, and is it free?",en,0.934974193572998,negative,positive,0.5106,negative,0.51282567,0.51282567,0.46612823,0.021046111
31476,54263,,1,Do you think I am Bill Gates? Please raise its price a little to be evaluated with a negative star,do you think i be bill gates? please raise it be price a little to be evaluate with a negative star,Do you think I am Bill Gates? Please raise its price a little to be evaluated with a negative star,en,0.8880510330200195,negative,negative,-0.34,neutral,0.6478347,0.2996571,0.6478347,0.05250814
31477,54266,,5,"Seriously, beautiful","seriously, beautiful","Seriously, beautiful",en,0.9343246221542358,positive,positive,0.4939,positive,0.9175224,0.024746032,0.057731606,0.9175224
31478,54267,,5,It is worth the evaluation excellent,it be worth the evaluation excellent,It is worth the evaluation excellent,en,0.7690096497535706,positive,positive,0.6808,positive,0.91411775,0.008947536,0.07693478,0.91411775
31479,54268,,5,With the people !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,with the people!,With the people !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,en,0.9928412437438964,positive,neutral,0.0,neutral,0.65473557,0.043712303,0.65473557,0.30155215
31480,54269,,3,Why does the application want money,why do the application want money,Why does the application want money,en,0.9159287810325624,neutral,neutral,0.0772,negative,0.5491898,0.5491898,0.4270992,0.023710987
31481,54270,,1,"Unfortunately, all of the money is not free","unfortunately, all of the money be not free","Unfortunately, all of the money is not free",en,0.8345471024513245,negative,negative,-0.6251,negative,0.7825698,0.7825698,0.20271716,0.014712994
31482,54271,,5,"Without crowding, how is the way to pay in the State of Iraq","without crowding, how be the way to pay in the state of iraq","Without crowding, how is the way to pay in the State of Iraq",en,0.927246630191803,positive,neutral,-0.1027,neutral,0.83453715,0.10087271,0.83453715,0.06459014
31483,54272,,5,The experiment is in principle wonderful,the experiment be in principle wonderful,The experiment is in principle wonderful,en,0.7741709351539612,positive,positive,0.5719,positive,0.9571429,0.0064440533,0.036413036,0.9571429
31484,54273,,1,"For safety, I don’t know how it is, but I have a blog and comments on him, sweet, I don’t know what the problem is","for safety, i do not t know how it is, but i have a blog and comment on him, sweet, i do not t know what the problem be","For safety, I don’t know how it is, but I have a blog and comments on him, sweet, I don’t know what the problem is",en,0.9429240226745604,negative,positive,0.3291,neutral,0.49530363,0.42948282,0.49530363,0.07521349
31485,54274,,5,Excellent from personal opinion,excellent from personal opinion,Excellent from personal opinion,en,0.9380150437355042,positive,positive,0.5719,positive,0.9584341,0.006015516,0.03555046,0.9584341
31486,54276,,5,I advise everyone to download,i advise everyone to download,I advise everyone to download,en,0.9637459516525269,positive,neutral,0.0,neutral,0.6002094,0.015120113,0.6002094,0.3846705
31487,54277,,5,🥰 🥰 🥰 🥰 🥰 Beautiful in principle under experience,🥰 🥰 🥰 🥰 🥰 beautiful in principle under experience,🥰🥰🥰🥰🥰 Beautiful in principle under experience,en,0.8937047123908997,positive,positive,0.5994,positive,0.98474705,0.0040101577,0.011242807,0.98474705
31488,54278,,5,"The application, by God, is crazy","the application, by god, be crazy","The application, by God, is crazy",en,0.9316206574440002,positive,neutral,-0.0772,negative,0.6044384,0.6044384,0.28595877,0.1096028
31489,54279,,5,"Excellent, frankly","excellent, frankly","Excellent, frankly",en,0.7742032408714294,positive,positive,0.5719,positive,0.96074814,0.007827608,0.03142429,0.96074814
31490,54280,,5,"Sweet, but unfortunately with money","sweet, but unfortunately with money","Sweet, but unfortunately with money",en,0.9872292876243592,positive,negative,-0.2732,negative,0.7939227,0.7939227,0.18398765,0.022089684
31491,54281,,5,The app is very nice,the app be very nice,The app is very nice,en,0.9768656492233276,positive,positive,0.4754,positive,0.9535137,0.0064071207,0.0400792,0.9535137
31492,54282,,2,"I will be taken to be taken away by the seat of 8 with a severity of the semesters of it. Thirteen Feddah, pumps it, 2, 2, 2 P.","i will be take to be take away by the seat of 8 with a severity of the semester of it. thirteen feddah, pump it, 2, 2, 2 p.","I will be taken to be taken away by the seat of 8 with a severity of the semesters of it. Thirteen Feddah, pumps it, 2, 2, 2 P.",en,0.9529235363006592,negative,neutral,0.0,neutral,0.5437205,0.41777512,0.5437205,0.03850446
31493,54283,,5,I wish you would not be free of money,i wish you would not be free of money,I wish you would not be free of money,en,0.9657691717147828,positive,neutral,-0.0005,negative,0.8297527,0.8297527,0.15789767,0.012349597
31494,54284,,1,A paid program came out ... any words,a paid program come out. any word,A paid program came out ... any words,en,0.9625858664512634,negative,neutral,0.0,neutral,0.87714887,0.08528985,0.87714887,0.037561283
31495,54286,,5,Excellent and beautiful,excellent and beautiful,Excellent and beautiful,en,0.9019804000854492,positive,positive,0.8225,positive,0.97446954,0.0068449955,0.01868545,0.97446954
31496,54287,,5,"Thank you, I hope it is free in the future","thank you, i hope it be free in the future","Thank you, I hope it is free in the future",en,0.7657549977302551,positive,positive,0.8271,positive,0.93790203,0.0055791875,0.05651877,0.93790203
31497,54289,,4,Is the app free? Please reply,be the app free? please reply,Is the app free? Please reply,en,0.8850582838058472,neutral,positive,0.6808,neutral,0.81429774,0.010370184,0.81429774,0.17533208
31498,54291,,3,Many people will not know they use it,many people will not know they use it,Many people will not know they use it,en,0.9910557866096495,neutral,neutral,0.0,neutral,0.66629374,0.3004954,0.66629374,0.033210907
31499,54293,,1,"You give me this, it is a follower, and it is a lifting of laundry, with a hateful, with a pardon, closing a good request.","you give me this, it be a follower, and it be a lifting of laundry, with a hateful, with a pardon, close a good request.","You give me this, it is a follower, and it is a lifting of laundry, with a hateful, with a pardon, closing a good request.",en,0.932003378868103,negative,neutral,0.25,neutral,0.5177304,0.051779103,0.5177304,0.43049043
31500,54294,,5,God bless the Most Gracious,god bless the most gracious,God bless the Most Gracious,en,0.5242618322372437,positive,positive,0.8313,positive,0.96760464,0.0102687515,0.022126557,0.96760464
31501,54295,,5,Will it be free and without Net,will it be free and without net,Will it be free and without Net,en,0.8297957181930542,positive,positive,0.5106,neutral,0.8386682,0.044434544,0.8386682,0.11689723
31502,54296,,5,Wonderful super app,wonderful super app,Wonderful super app,en,0.5426093339920044,positive,positive,0.8225,positive,0.9661768,0.008807012,0.025016148,0.9661768
31503,54297,,3,It was fun 🤗 🤗,it be fun 🤗 🤗,It was fun 🤗🤗,en,0.5663530826568604,neutral,positive,0.5106,positive,0.97743165,0.0025482052,0.020020157,0.97743165
31504,54298,,3,Is this free application,be this free application,Is this free application,en,0.7244390249252319,neutral,positive,0.5106,neutral,0.7204973,0.047937393,0.7204973,0.23156527
31505,54299,,5,Seriously Jamaid,seriously jamaid,Seriously Jamaid,en,0.942950963973999,positive,negative,-0.1779,negative,0.49503636,0.49503636,0.4603532,0.044610433
31506,54300,,1,There is no Arabic Luke,there be no arabic luke,There is no Arabic Luke,en,0.6545794606208801,negative,negative,-0.296,neutral,0.5441637,0.42842874,0.5441637,0.02740754
31507,54301,,5,More than excellent,more than excellent,More than excellent,en,0.9596368670463562,positive,positive,0.6096,positive,0.919379,0.012295706,0.06832526,0.919379
31509,54306,,5,"Nice, the application","nice, the application","Nice, the application",en,0.8486320376396179,positive,positive,0.4215,positive,0.93941176,0.013254988,0.047333237,0.93941176
31510,54308,,5,"So far, God willing, different and impressive","so far, god willing, different and impressive","So far, God willing, different and impressive",en,0.7685757875442505,positive,positive,0.6887,positive,0.9744527,0.0032970917,0.022250213,0.9744527
31511,54309,,5,"Very excellent, may God bless you","very excellent, may god bless you","Very excellent, may God bless you",en,0.9353795647621156,positive,positive,0.8464,positive,0.9760448,0.008061371,0.015893904,0.9760448
31512,54310,,5,Seriously beautiful,seriously beautiful,Seriously beautiful,en,0.9558030366897584,positive,positive,0.4939,positive,0.8958354,0.030475972,0.073688656,0.8958354
31513,54311,,5,This app is very sponsor,this app be very sponsor,This app is very sponsor,en,0.9543262124061584,positive,neutral,0.0,neutral,0.51516575,0.42582166,0.51516575,0.059012618
31514,54312,,5,Crazy in the full sense of the word,crazy in the full sense of the word,Crazy in the full sense of the word,en,0.8908105492591858,positive,negative,-0.34,negative,0.5137992,0.5137992,0.36523,0.12097078
31515,54313,,5,"Wonderful, thank you","wonderful, thank you","Wonderful, thank you",en,0.8002620339393616,positive,positive,0.7351,positive,0.9811079,0.0057990653,0.013093027,0.9811079
31516,54315,,1,Unfortunately,unfortunately,Unfortunately,en,0.9680699706077576,negative,negative,-0.34,negative,0.55608153,0.55608153,0.37695336,0.06696503
31517,54316,,5,"If it was free, he would be the most wonderful","if it be free, he would be the most wonderful","If it was free, he would be the most wonderful",en,0.9527866840362548,positive,positive,0.807,positive,0.95061725,0.010693729,0.038689017,0.95061725
31518,54317,,1,He requests to subscribe to money,he request to subscribe to money,He requests to subscribe to money,en,0.9443681240081788,negative,neutral,0.0,neutral,0.85500634,0.04658816,0.85500634,0.09840557
31519,54318,,5,Frankly impressive application 🤩,frankly impressive application 🤩,Frankly impressive application 🤩,en,0.8473716378211975,positive,positive,0.5106,positive,0.97818893,0.007211327,0.014599705,0.97818893
31520,54319,,1,Germany does not know,germany do not know,Germany does not know,en,0.9337472915649414,negative,neutral,0.0,neutral,0.5549903,0.41004354,0.5549903,0.034966134
